group,names,scores,logfoldchanges,pvals,pvals_adj
1,CD320,0.7163661,,0.4737653094683445,0.9998340980978029
1,NARG2,0.71596986,,0.474009958008336,0.9998340980978029
1,ADPRM,0.71577173,,0.4741323083114637,0.9998340980978029
1,LRBA,0.71471506,,0.4747851362653416,0.9998340980978029
1,SCAI,0.7120073,,0.4764602583283509,0.9998340980978029
1,ZCCHC9,0.70854,,0.4786099507609688,0.9998340980978029
1,TMEM18,0.7059644,,0.4802102887675327,0.9998340980978029
1,BBS2,0.70556813,,0.48045675326198456,0.9998340980978029
1,TAF12,0.7052379,,0.4806621929869722,0.9998340980978029
1,RNF125,0.7035868,,0.48169010911008525,0.9998340980978029
1,PAICS,0.70302546,,0.48203987283696736,0.9998340980978029
1,PLEKHA3,0.7027613,,0.48220451530787967,0.9998340980978029
1,MAPK1IP1L,0.70253015,,0.4823486025459238,0.9998340980978029
1,BRWD1,0.70157254,,0.4829457846292413,0.9998340980978029
1,PDXDC1,0.7004498,,0.4836464402276409,0.9998340980978029
1,CBX5,0.7004498,,0.4836464402276409,0.9998340980978029
1,TOMM40,0.6971807,,0.48568972208047134,0.9998340980978029
1,SDHB,0.69477016,,0.4871993715004438,0.9998340980978029
1,NOC4L,0.6880668,,0.4914107257946697,0.9998340980978029
1,HDAC2,0.68549114,,0.4930340646293543,0.9998340980978029
1,PEX16,0.685326,,0.4931382227111193,0.9998340980978029
1,ARPC5L,0.68294847,,0.4946394052142593,0.9998340980978029
1,RBM4,0.68228805,,0.49505683348462093,0.9998340980978029
1,NFAT5,0.6796463,,0.4967284269547373,0.9998340980978029
1,HDDC3,0.6782264,,0.49762815007571626,0.9998340980978029
1,LMF2,0.6779292,,0.4978165739572934,0.9998340980978029
1,TMEM165,0.67657536,,0.4986754297245872,0.9998340980978029
1,C15orf61,0.67621213,,0.49890598838803746,0.9998340980978029
1,HDGF,0.67601395,,0.49903177153216416,0.9998340980978029
1,TNFSF12,0.6753205,,0.4994721451986831,0.9998340980978029
1,TMEM60,0.67396665,,0.5003325167553856,0.9998340980978029
1,TBC1D15,0.6687493,,0.5036554326375604,0.9998340980978029
1,UNC45A,0.6654471,,0.5057645487378866,0.9998340980978029
1,SHARPIN,0.663697,,0.5068842622377562,0.9998340980978029
1,SLC35A1,0.66346586,,0.5070322462578483,0.9998340980978029
1,SURF6,0.66105527,,0.5085768598810815,0.9998340980978029
1,USP20,0.65785223,,0.5106331020658533,0.9998340980978029
1,UBE3A,0.65623415,,0.5116734720278451,0.9998340980978029
1,PGM1,0.6545831,,0.5127362133545657,0.9998340980978029
1,CHD2,0.654385,,0.5128638195720941,0.9998340980978029
1,ATXN7L3B,0.65190834,,0.5144602923898233,0.9998340980978029
1,TMEM199,0.6517102,,0.5145881217293423,0.9998340980978029
1,SPG20,0.65111583,,0.5149717087764365,0.9998340980978029
1,ANTXR2,0.65022427,,0.5155473677266199,0.9998340980978029
1,PCMT1,0.64728534,,0.5174472725200316,0.9998340980978029
1,CECR5,0.6461296,,0.5181954176925595,0.9998340980978029
1,PLEKHA1,0.6443795,,0.519329387004952,0.9998340980978029
1,C16orf54,0.643587,,0.5198433035650052,0.9998340980978029
1,LTV1,0.64315766,,0.5201217845208111,0.9998340980978029
1,TIGIT,0.6423982,,0.5206146699534395,0.9998340980978029
1,KIF3A,0.63711476,,0.5240500857586059,0.9998340980978029
1,CCT6A,0.6364213,,0.5245018452549733,0.9998340980978029
1,PCNA,0.6342089,,0.5259445056052683,0.9998340980978029
1,MYADM,0.6307747,,0.5281878699961144,0.9998340980978029
1,XXbac-BPG299F13.17,0.6289915,,0.5293546136118547,0.9998340980978029
1,DENND1C,0.62608564,,0.5312587780420128,0.9998340980978029
1,PGRMC2,0.6249299,,0.532017080518471,0.9998340980978029
1,TRAPPC3,0.6245336,,0.5322771960968183,0.9998340980978029
1,DUSP10,0.62397224,,0.5326458033666648,0.9998340980978029
1,SLC4A7,0.6226184,,0.5335353285252847,0.9998340980978029
1,RWDD4,0.6206041,,0.5348601563669502,0.9998340980978029
1,PAFAH1B1,0.620439,,0.534968822342229,0.9998340980978029
1,NFIC,0.6194813,,0.5355993044679508,0.9998340980978029
1,ACTR6,0.617368,,0.5369920367041568,0.9998340980978029
1,LMAN2,0.61697173,,0.5372533765447655,0.9998340980978029
1,AC010642.1,0.61300915,,0.5398702852440291,0.9998340980978029
1,PRKD2,0.6122497,,0.5403725870281954,0.9998340980978029
1,MRPL42,0.61208457,,0.5404818139888161,0.9998340980978029
1,TDG,0.60808897,,0.543128468036875,0.9998340980978029
1,MVB12A,0.605117,,0.5451012305558949,0.9998340980978029
1,PSMC4,0.60452265,,0.5454962095253938,0.9998340980978029
1,ORMDL2,0.6020461,,0.5471434821475842,0.9998340980978029
1,GTF2B,0.59927225,,0.5489913452721995,0.9998340980978029
1,LRIG2,0.5964985,,0.5508422825774735,0.9998340980978029
1,MKLN1,0.5886724,,0.5560810631854785,0.9998340980978029
1,PTPRN2,0.5883752,,0.5562804823066833,0.9998340980978029
1,TP53BP2,0.5876157,,0.556790267360795,0.9998340980978029
1,PEX19,0.5863609,,0.5576330194092505,0.9998340980978029
1,OARD1,0.58507305,,0.5584985941381584,0.9998340980978029
1,RFXANK,0.5844787,,0.5588983102766273,0.9998340980978029
1,TADA2A,0.583455,,0.559587035811925,0.9998340980978029
1,ANKRD54,0.5806482,,0.5614775862565569,0.9998340980978029
1,ARPP19,0.5800208,,0.5619006019204652,0.9998340980978029
1,SMU1,0.57853484,,0.5629030950857187,0.9998340980978029
1,IFIT5,0.5774451,,0.5636388047962846,0.9998340980978029
1,SNX14,0.5704446,,0.568376200624965,0.9998340980978029
1,DLST,0.5688596,,0.5694514560327737,0.9998340980978029
1,ASB8,0.56882656,,0.569473867507579,0.9998340980978029
1,TM7SF3,0.5650291,,0.5720539907723099,0.9998340980978029
1,HMBOX1,0.564897,,0.5721438340728775,0.9998340980978029
1,FAM32A,0.56334496,,0.5731999947306976,0.9998340980978029
1,NDUFB10,0.55538684,,0.5786301027904004,0.9998340980978029
1,HENMT1,0.55409896,,0.5795111014028935,0.9998340980978029
1,DDX56,0.55390084,,0.5796466954953289,0.9998340980978029
1,CORO7,0.5538348,,0.5796918968332968,0.9998340980978029
1,RTFDC1,0.5527451,,0.5804379575102062,0.9998340980978029
1,GGA2,0.5520847,,0.5808903343052465,0.9998340980978029
1,ZBP1,0.54805607,,0.583653400164889,0.9998340980978029
1,COMMD4,0.5454474,,0.5854458583166148,0.9998340980978029
1,MFSD10,0.5450842,,0.5856956437267467,0.9998340980978029
1,FH,0.54402745,,0.5864225733407324,0.9998340980978029
1,SMARCA4,0.54389536,,0.5865134689453082,0.9998340980978029
1,RAB8B,0.54227734,,0.5876274697311248,0.9998340980978029
1,POLDIP2,0.54164994,,0.5880596924377235,0.9998340980978029
1,CGRRF1,0.5361354,,0.5918650094247124,0.9998340980978029
1,C7orf26,0.5358382,,0.5920704070986669,0.9998340980978029
1,QRICH1,0.53511167,,0.5925726279871945,0.9998340980978029
1,PRKACB,0.53227186,,0.5945377269843619,0.9998340980978029
1,ZNF567,0.53177655,,0.5948807815865769,0.9998340980978029
1,ATG4C,0.52966315,,0.5963454958684564,0.9998340980978029
1,DPY19L4,0.52761585,,0.5977660022595424,0.9998340980978029
1,MED27,0.52715355,,0.5980869743972241,0.9998340980978029
1,RP11-706O15.1,0.524842,,0.599693007563864,0.9998340980978029
1,CEP85L,0.52454484,,0.599899639117175,0.9998340980978029
1,PPIE,0.523191,,0.6008413680915373,0.9998340980978029
1,CELF1,0.5230259,,0.6009562587644202,0.9998340980978029
1,ABHD13,0.52074736,,0.6025427622757273,0.9998340980978029
1,ABCD4,0.51929444,,0.6035554295503176,0.9998340980978029
1,EXOC4,0.5176104,,0.6047301593030908,0.9998340980978029
1,NR2C1,0.5164546,,0.6055369393137451,0.9998340980978029
1,VIPR1,0.5153649,,0.6062980588248896,0.9998340980978029
1,SDAD1,0.5152328,,0.6063903448023371,0.9998340980978029
1,PEX26,0.51450634,,0.6068980299144373,0.9998340980978029
1,STIM1,0.51407707,,0.607198114886544,0.9998340980978029
1,TRIM14,0.513945,,0.6072904620505177,0.9998340980978029
1,INIP,0.51034564,,0.6098093313131009,0.9998340980978029
1,NPHP3,0.50786906,,0.611545189289834,0.9998340980978029
1,RER1,0.50714254,,0.6120547890665726,0.9998340980978029
1,CCDC91,0.50509524,,0.6134919435458887,0.9998340980978029
1,PHF12,0.49819377,,0.6183474731592755,0.9998340980978029
1,NAA20,0.49697196,,0.6192088118591217,0.9998340980978029
1,DSCR3,0.49390098,,0.6213761062436698,0.9998340980978029
1,BOLA1,0.49386796,,0.6213994283891813,0.9998340980978029
1,IRAK4,0.49274525,,0.6221926075162384,0.9998340980978029
1,MID1IP1,0.49221689,,0.6225660202045595,0.9998340980978029
1,RBM7,0.49188668,,0.6227994524595202,0.9998340980978029
1,COA6,0.49092907,,0.6234766203615745,0.9998340980978029
1,CCT4,0.49073094,,0.6236167638371182,0.9998340980978029
1,TMX3,0.48957518,,0.6244345388938388,0.9998340980978029
1,HOOK2,0.48950914,,0.6244812828849018,0.9998340980978029
1,ATP6V1D,0.48874965,,0.6250189473598811,0.9998340980978029
1,SPEN,0.48749483,,0.6259076998171613,0.9998340980978029
1,PRDX3,0.48439083,,0.6281085269901634,0.9998340980978029
1,ST3GAL2,0.4826737,,0.6293274295539849,0.9998340980978029
1,STMN1,0.47947064,,0.6316038505027707,0.9998340980978029
1,LSM6,0.47871116,,0.6321441342473235,0.9998340980978029
1,PRDM2,0.4763006,,0.6338602481025736,0.9998340980978029
1,GID8,0.4750788,,0.6347308125775847,0.9998340980978029
1,GRAP,0.47458348,,0.6350838881744971,0.9998340980978029
1,INTS12,0.4739891,,0.6355076884549544,0.9998340980978029
1,SNX17,0.47289938,,0.636284965699121,0.9998340980978029
1,LUC7L,0.47286636,,0.6363085258130401,0.9998340980978029
1,NCOA4,0.4699935,,0.638359661804504,0.9998340980978029
1,AHSA1,0.4684745,,0.6394452913715252,0.9998340980978029
1,OTUB1,0.4671867,,0.6403663218762308,0.9998340980978029
1,RP5-1028K7.2,0.46530446,,0.6417134401597089,0.9998340980978029
1,ZNF688,0.4650403,,0.6419026039336936,0.9998340980978029
1,THUMPD3,0.46437988,,0.6423756150220671,0.9998340980978029
1,TMEM116,0.4641487,,0.6425412031887324,0.9998340980978029
1,STAMBP,0.46309203,,0.6432984038112504,0.9998340980978029
1,UCK1,0.46253067,,0.6437008174298879,0.9998340980978029
1,SRPR,0.46253067,,0.6437008174298879,0.9998340980978029
1,BAZ2A,0.46157303,,0.6443875288466749,0.9998340980978029
1,STOML2,0.461507,,0.644434899451422,0.9998340980978029
1,TFAM,0.46127585,,0.6446007079372138,0.9998340980978029
1,NR2C2AP,0.4590304,,0.6462123379722242,0.9998340980978029
1,CYTH2,0.4582379,,0.64678154571649,0.9998340980978029
1,ZNF836,0.45632264,,0.6481579841123931,0.9998340980978029
1,MRPL43,0.45566222,,0.6486328972935866,0.9998340980978029
1,RP11-70P17.1,0.4542423,,0.6496544444440477,0.9998340980978029
1,SLC39A3,0.45354885,,0.6501535792077093,0.9998340980978029
1,CSRP1,0.45328468,,0.6503437670941423,0.9998340980978029
1,NME6,0.45272332,,0.6507479919609953,0.9998340980978029
1,RPS19BP1,0.4502467,,0.6525325621110089,0.9998340980978029
1,RPL39L,0.45014763,,0.6526039863890276,0.9998340980978029
1,CEP68,0.4482324,,0.6539854811472127,0.9998340980978029
1,KRBOX4,0.44704363,,0.6548435576794488,0.9998340980978029
1,DNAJC2,0.446053,,0.6555589699305999,0.9998340980978029
1,KPNA1,0.44479817,,0.656465612626156,0.9998340980978029
1,SUV420H2,0.4440717,,0.6569907424558349,0.9998340980978029
1,PGM2L1,0.44321314,,0.6576115688665007,0.9998340980978029
1,HAGH,0.44179323,,0.6586388385933387,0.9998340980978029
1,GPATCH4,0.4410998,,0.6591407628436909,0.9998340980978029
1,PRMT2,0.44017518,,0.659810234002898,0.9998340980978029
1,DEDD,0.43905246,,0.6606235295965579,0.9998340980978029
1,C17orf62,0.43568426,,0.6630658190720766,0.9998340980978029
1,HMG20A,0.4346276,,0.6638327677013894,0.9998340980978029
1,CHPF2,0.43284443,,0.6651277920492734,0.9998340980978029
1,TIMM22,0.43198588,,0.6657516791226469,0.9998340980978029
1,KIAA1430,0.43122637,,0.6663037721556895,0.9998340980978029
1,ZNF747,0.42782518,,0.6687784034599211,0.9998340980978029
1,TBPL1,0.4266364,,0.6696441741778765,0.9998340980978029
1,GINM1,0.42316917,,0.6721718437765943,0.9998340980978029
1,SNX9,0.42267385,,0.6725332429869633,0.9998340980978029
1,MED7,0.42237666,,0.6727501188395262,0.9998340980978029
1,PPA2,0.42158413,,0.6733285875061683,0.9998340980978029
1,METTL8,0.42085767,,0.6738590202710295,0.9998340980978029
1,STAU2,0.42039537,,0.6741966528597478,0.9998340980978029
1,METTL3,0.41616863,,0.6772866147438403,0.9998340980978029
1,STX16,0.41517797,,0.6780116131802076,0.9998340980978029
1,R3HDM1,0.41488078,,0.6782291708962498,0.9998340980978029
1,ERCC6L2,0.41355994,,0.6791964184239632,0.9998340980978029
1,TCF12,0.4130316,,0.6795834654951438,0.9998340980978029
1,RAD51B,0.41280043,,0.6797528251563734,0.9998340980978029
1,RFNG,0.40959737,,0.6821013264390406,0.9998340980978029
1,IDUA,0.40913507,,0.6824405404707758,0.9998340980978029
1,CDKL3,0.40883788,,0.6826586405214101,0.9998340980978029
1,STT3A,0.40827653,,0.6830706795774295,0.9998340980978029
1,UTP6,0.40761608,,0.6835555523178303,0.9998340980978029
1,PJA1,0.40401676,,0.6862003986547904,0.9998340980978029
1,ALKBH4,0.4037526,,0.6863946677769779,0.9998340980978029
1,DHX9,0.40355447,,0.6865403832179252,0.9998340980978029
1,MYCBP2,0.4023987,,0.6873906220184227,0.9998340980978029
1,LZTS2,0.40183735,,0.6878037379169084,0.9998340980978029
1,MRM1,0.40058252,,0.6887275102952168,0.9998340980978029
1,NNT-AS1,0.39843613,,0.6903087232963006,0.9998340980978029
1,PDCD1,0.3984031,,0.6903330602323672,0.9998340980978029
1,CLYBL,0.3943415,,0.6933289380870695,0.9998340980978029
1,RARS,0.393582,,0.6938896770937202,0.9998340980978029
1,DDT,0.39321876,,0.6941579158965963,0.9998340980978029
1,METTL13,0.39269042,,0.6945481498179431,0.9998340980978029
1,RCL1,0.39044496,,0.6962075462149093,0.9998340980978029
1,THEM6,0.39024684,,0.6963540335254442,0.9998340980978029
1,LRRC59,0.38859576,,0.6975752011317845,0.9998340980978029
1,SNHG8,0.38714284,,0.6986504770375797,0.9998340980978029
1,P2RY10,0.38479832,,0.700386856305486,0.9998340980978029
1,INSL3,0.37882143,,0.7048204718122593,0.9998340980978029
1,CDC42EP3,0.37835914,,0.7051638238674167,0.9998340980978029
1,RCN2,0.3775666,,0.7057525670935523,0.9998340980978029
1,FBXO4,0.37545326,,0.7073234095609378,0.9998340980978029
1,RNF187,0.37122652,,0.7104688291963759,0.9998340980978029
1,PIGF,0.37116048,,0.7105180156954342,0.9998340980978029
1,RMDN3,0.37040097,,0.7110837470475634,0.9998340980978029
1,SMARCD1,0.36957544,,0.711698852956403,0.9998340980978029
1,POMT1,0.36600912,,0.7143582627244713,0.9998340980978029
1,ITPR1,0.36538172,,0.7148264819849578,0.9998340980978029
1,SCAPER,0.36528265,,0.7149004211589708,0.9998340980978029
1,NDUFS1,0.36524963,,0.7149250681449268,0.9998340980978029
1,DCAF5,0.36316928,,0.7164784265862667,0.9998340980978029
1,DUS3L,0.36168334,,0.717588687466962,0.9998340980978029
1,AC113189.5,0.3614522,,0.7177614484134012,0.9998340980978029
1,FAM63A,0.3602634,,0.7186501611151563,0.9998340980978029
1,RCHY1,0.35986716,,0.7189464833343542,0.9998340980978029
1,RRAGC,0.35973507,,0.7190452668001973,0.9998340980978029
1,TMEM219,0.3582491,,0.7201569038757626,0.9998340980978029
1,NUAK2,0.3577868,,0.720502867346565,0.9998340980978029
1,C1orf50,0.35649896,,0.7214669242916771,0.9998340980978029
1,N4BP2L1,0.35498,,0.7226045860252571,0.9998340980978029
1,GNPAT,0.35478187,,0.7227530219724495,0.9998340980978029
1,C5orf15,0.35280058,,0.7242379544887382,0.9998340980978029
1,MPHOSPH10,0.35058814,,0.7258973559981983,0.9998340980978029
1,PFDN2,0.34966353,,0.7265912191311603,0.9998340980978029
1,RPUSD4,0.34830967,,0.7276076376535222,0.9998340980978029
1,PRR5,0.34794644,,0.7278804169414798,0.9998340980978029
1,TMEM140,0.3468567,,0.7286989615454552,0.9998340980978029
1,CITED4,0.3461963,,0.7291951998412722,0.9998340980978029
1,DPH6,0.34345552,,0.7312557992168863,0.9998340980978029
1,ENTPD3-AS1,0.34329042,,0.731379993819856,0.9998340980978029
1,SETD5,0.34081382,,0.733243755931273,0.9998340980978029
1,C21orf33,0.34074777,,0.7332934778426046,0.9998340980978029
1,FAAH,0.33985618,,0.7339648330847259,0.9998340980978029
1,C12orf45,0.33652103,,0.7364779992032466,0.9998340980978029
1,LIN52,0.33595967,,0.7369012855307763,0.9998340980978029
1,NEMF,0.3358606,,0.7369759914089842,0.9998340980978029
1,RNF14,0.334969,,0.7376484560884482,0.9998340980978029
1,ADAM10,0.33486995,,0.7377231867937462,0.9998340980978029
1,NABP1,0.33374724,,0.7385703078938938,0.9998340980978029
1,GNPDA2,0.33345005,,0.7387945990136028,0.9998340980978029
1,STK38,0.33341703,,0.7388195216215527,0.9998340980978029
1,CASC7,0.3329547,,0.7391684669335246,0.9998340980978029
1,RP13-270P17.3,0.3281666,,0.7427856904079839,0.9998340980978029
1,MRPS12,0.32747316,,0.7433100374607441,0.9998340980978029
1,DCAF8,0.32631743,,0.7441842137383683,0.9998340980978029
1,ELOF1,0.32430312,,0.745708565659342,0.9998340980978029
1,CD2AP,0.3213642,,0.7479344054587043,0.9998340980978029
1,MRPL2,0.32129815,,0.7479844485577285,0.9998340980978029
1,JKAMP,0.3207368,,0.7484098577537703,0.9998340980978029
1,SAAL1,0.3193169,,0.7494862344303139,0.9998340980978029
1,STX18,0.31918478,,0.7495863873396418,0.9998340980978029
1,MZT1,0.3189206,,0.7497867058242472,0.9998340980978029
1,PRDX4,0.3187225,,0.7499369557642268,0.9998340980978029
1,MADD,0.31604776,,0.7519662564566231,0.9998340980978029
1,GOLGB1,0.31571755,,0.7522169066869139,0.9998340980978029
1,ZBTB10,0.31512317,,0.7526681429393904,0.9998340980978029
1,RP11-421L21.3,0.31337303,,0.7539972733291138,0.9998340980978029
1,BTN3A1,0.3130098,,0.7542732220728021,0.9998340980978029
1,ACADM,0.31142476,,0.7554777287924466,0.9998340980978029
1,EFCAB14,0.3104011,,0.7562559556231373,0.9998340980978029
1,PDK2,0.3096416,,0.7568335095815815,0.9998340980978029
1,CARS,0.30865097,,0.7575870449302585,0.9998340980978029
1,ELOVL4,0.30614135,,0.7594970309538042,0.9998340980978029
1,ZNF799,0.30505162,,0.7603268247307869,0.9998340980978029
1,TOP1MT,0.30445725,,0.7607795558566054,0.9998340980978029
1,ZNF628,0.3039289,,0.7611820523141494,0.9998340980978029
1,SLC35A2,0.30115512,,0.7632962168027263,0.9998340980978029
1,TRIP12,0.3011221,,0.7633213960987482,0.9998340980978029
1,NAA25,0.30062678,,0.7636991155695959,0.9998340980978029
1,PELI1,0.30046165,,0.7638250345638541,0.9998340980978029
1,CUL4B,0.29811713,,0.7656137569515707,0.9998340980978029
1,RP5-827C21.4,0.29785296,,0.765815381700381,0.9998340980978029
1,SCFD1,0.29778692,,0.7658657903670373,0.9998340980978029
1,RPUSD2,0.29702744,,0.766445561238667,0.9998340980978029
1,MINA,0.29606983,,0.7671767630884482,0.9998340980978029
1,CRLS1,0.2960038,,0.7672271984520178,0.9998340980978029
1,SIRT1,0.29547542,,0.7676307168384978,0.9998340980978029
1,DESI1,0.2926686,,0.7697754621283057,0.9998340980978029
1,ANKRD27,0.28748426,,0.773741555730044,0.9998340980978029
1,ADAL,0.28484255,,0.7757647764191637,0.9998340980978029
1,PDE6B,0.28414908,,0.7762961247428029,0.9998340980978029
1,RAB11B,0.2838849,,0.776498570707002,0.9998340980978029
1,SEL1L,0.28332356,,0.7769288187765352,0.9998340980978029
1,HEMGN,0.28286126,,0.7772831921073694,0.9998340980978029
1,ST3GAL3,0.28068185,,0.7789544322908133,0.9998340980978029
1,NAPA-AS1,0.27955914,,0.7798157737691501,0.9998340980978029
1,RBM48,0.27648813,,0.7821731743953706,0.9998340980978029
1,RP11-138A9.2,0.27638906,,0.7822492530274409,0.9998340980978029
1,C3orf38,0.27500218,,0.7833145722860706,0.9998340980978029
1,RASD1,0.27434173,,0.7838220101230089,0.9998340980978029
1,FXYD2,0.27203023,,0.7855987652941501,0.9998340980978029
1,ZNF561,0.26859602,,0.7882405768297273,0.9998340980978029
1,ATG16L1,0.26661474,,0.7897658097177697,0.9998340980978029
1,ELL,0.2637749,,0.7919533808563959,0.9998340980978029
1,CHD7,0.26080295,,0.7942444546334615,0.9998340980978029
1,CEP164,0.26043972,,0.7945245969710235,0.9998340980978029
1,GOT2,0.2602416,,0.7946774130552967,0.9998340980978029
1,SLC39A1,0.2601095,,0.7947792948227077,0.9998340980978029
1,C9orf142,0.25971326,,0.7950849611206091,0.9998340980978029
1,ZNF232,0.25687343,,0.7972764874985395,0.9998340980978029
1,ANKHD1,0.25657624,,0.7975059260065598,0.9998340980978029
1,TRMT1L,0.2565102,,0.7975569147183333,0.9998340980978029
1,DDI2,0.25614697,,0.7978373680677477,0.9998340980978029
1,AKAP8,0.25584975,,0.7980668493101857,0.9998340980978029
1,URGCP,0.25555256,,0.7982963480022699,0.9998340980978029
1,PEMT,0.25492516,,0.7987809024596293,0.9998340980978029
1,TOP2B,0.25089654,,0.801894091081879,0.9998340980978029
1,IFFO1,0.25063238,,0.8020983451047962,0.9998340980978029
1,MARCH5,0.2491134,,0.8032730677775402,0.9998340980978029
1,ST7L,0.24884923,,0.8034774128285976,0.9998340980978029
1,ZBED5-AS1,0.24759442,,0.804448235048539,0.9998340980978029
1,TBC1D23,0.24739629,,0.8046015503804572,0.9998340980978029
1,NOL11,0.24660377,,0.8052148868028428,0.9998340980978029
1,NDUFAF4,0.24624054,,0.8054960394157404,0.9998340980978029
1,ATXN3,0.24554709,,0.806032855117146,0.9998340980978029
1,NFE2L2,0.24458946,,0.8067743222708991,0.9998340980978029
1,KIAA0101,0.24409415,,0.8071579079586704,0.9998340980978029
1,ZNF333,0.24376392,,0.8074136575227621,0.9998340980978029
1,RP3-325F22.5,0.2437309,,0.8074392336119,0.9998340980978029
1,EBNA1BP2,0.24316955,,0.8078740586002345,0.9998340980978029
1,LARS,0.2431035,,0.8079252183863024,0.9998340980978029
1,TRIM23,0.24244307,,0.8084368613887218,0.9998340980978029
1,ANKRA2,0.24224494,,0.8085903702751357,0.9998340980978029
1,ATP5SL,0.2397023,0.91092557,0.810561053002946,0.9998340980978029
1,ARMCX5,0.23857957,,0.8114316076909929,0.9998340980978029
1,RP11-950C14.3,0.23656526,,0.8129940690902377,0.9998340980978029
1,JAM3,0.23656526,,0.8129940690902377,0.9998340980978029
1,DIS3,0.23643318,,0.8130965516584947,0.9998340980978029
1,PCGF1,0.23626807,,0.8132246593693498,0.9998340980978029
1,CR1,0.23537649,,0.8139165272814604,0.9998340980978029
1,USP25,0.23286687,,0.8158647852644632,0.9998340980978029
1,C1GALT1C1,0.23197529,,0.8165572043272554,0.9998340980978029
1,C8orf44,0.23194227,,0.8165828522314631,0.9998340980978029
1,CDC14B,0.22778158,,0.8198160510456887,0.9998340980978029
1,LAMP3,0.22778158,,0.8198160510456887,0.9998340980978029
1,SLC25A12,0.22655979,,0.8207660671098016,0.9998340980978029
1,TTC14,0.22484267,,0.8221016690745739,0.9998340980978029
1,VTI1A,0.2224321,,0.8239775181369244,0.9998340980978029
1,ATPAF1,0.22167262,,0.8245687479912629,0.9998340980978029
1,LRRIQ3,0.220715,,0.8253143535678524,0.9998340980978029
1,PLCL1,0.22058292,,0.8254172080998354,0.9998340980978029
1,USP3-AS1,0.22058292,,0.8254172080998354,0.9998340980978029
1,FKBP5,0.21998852,,0.8258800905544456,0.9998340980978029
1,SPRY1,0.2181063,,0.8273462835788031,0.9998340980978029
1,FERMT3,0.21800724,,0.8274234683527543,0.9998340980978029
1,KDM3B,0.21721473,,0.8280410064941346,0.9998340980978029
1,EXOC6,0.21698359,,0.828221141828275,0.9998340980978029
1,ACVR1,0.21506834,,0.8297140384550532,0.9998340980978029
1,CDC16,0.21262476,,0.831619660909902,0.9998340980978029
1,RHEBL1,0.21219547,,0.8319545350032915,0.9998340980978029
1,ZNF175,0.21179922,,0.8322636766281434,0.9998340980978029
1,ZNF615,0.21143599,,0.8325470792452264,0.9998340980978029
1,PIGG,0.20909147,,0.8343768364099132,0.9998340980978029
1,CTNNB1,0.20793572,0.8905573,0.8352791601311874,0.9998340980978029
1,TUBG2,0.20460056,,0.8378842204269543,0.9998340980978029
1,HMGCL,0.20453452,,0.8379358238258983,0.9998340980978029
1,UBXN1,0.2031146,,0.8390454651492459,0.9998340980978029
1,DMTN,0.20156258,,0.8402586949653136,0.9998340980978029
1,KIAA1429,0.20119935,,0.8405426972886849,0.9998340980978029
1,PLEKHB2,0.199119,,0.842169654819243,0.9998340980978029
1,ACOT13,0.19905296,,0.8422213153398446,0.9998340980978029
1,RAB9A,0.19753398,,0.8434096943166595,0.9998340980978029
1,PFAS,0.19614708,,0.8444950475172255,0.9998340980978029
1,MAT2A,0.19591594,,0.8446759684808117,0.9998340980978029
1,CRTC2,0.19568478,,0.8448568976377555,0.9998340980978029
1,RCE1,0.19542061,,0.8450636838378773,0.9998340980978029
1,C10orf32,0.19532155,,0.8451412314159477,0.9998340980978029
1,SRSF6,0.19363746,,0.8464597692238949,0.9998340980978029
1,ZFP69,0.19353838,,0.8465373436991318,0.9998340980978029
1,CENPQ,0.1926138,,0.8472614437587741,0.9998340980978029
1,POLR2K,0.19258077,,0.847287306863962,0.9998340980978029
1,DTX3,0.19241567,,0.8474166248564297,0.9998340980978029
1,PDZD11,0.19215149,,0.8476235421884171,0.9998340980978029
1,CDKN2A,0.19188732,,0.8478304700239769,0.9998340980978029
1,RP11-367G6.3,0.19116084,,0.8483995756172564,0.9998340980978029
1,CISD1,0.18531606,2.7415602,0.8529811400621613,0.9998340980978029
1,SIN3A,0.18488678,,0.8533178367135478,0.9998340980978029
1,MTRF1,0.18482074,,0.853369638571825,0.9998340980978029
1,SPRTN,0.18148558,,0.8559864499591796,0.9998340980978029
1,POLD2,0.17983451,,0.8572824892178109,0.9998340980978029
1,DHX8,0.17947127,,0.8575676696243988,0.9998340980978029
1,PLA2G12A,0.17943825,,0.8575935960383516,0.9998340980978029
1,PQBP1,0.17867877,,0.8581899459036322,0.9998340980978029
1,UBE2D4,0.17844762,,0.8583714597682932,0.9998340980978029
1,LYAR,0.17273492,,0.8628598007927182,0.9998340980978029
1,PCAT1,0.17263585,,0.8629376727938258,0.9998340980978029
1,ANKEF1,0.17263585,,0.8629376727938258,0.9998340980978029
1,PRELID2,0.17263585,,0.8629376727938258,0.9998340980978029
1,ARRDC3,0.17250375,,0.8630415042001666,0.9998340980978029
1,DIMT1,0.17247073,4.306823,0.8630674624214849,0.9998340980978029
1,FMO4,0.17240469,,0.863119379307609,0.9998340980978029
1,CTNNAL1,0.17237167,,0.8631453379723597,0.9998340980978029
1,CES4A,0.17197542,,0.8634568534664763,0.9998340980978029
1,CIAPIN1,0.17151313,-4.7197213,0.8638203150378663,0.9998340980978029
1,SLC44A1,0.17128196,,0.8640020566358364,0.9998340980978029
